pdb_name,processed_path,quaternary_category,num_chains,seq_len,modeled_seq_len,coil_percent,helix_percent,strand_percent,radius_gyration,modeled_indep_seq_len,moduled_num_res,seq_hash,seq_hash_indep,structure_method,mean_plddt_all_atom,num_backbone_interactions,chain_clashes,mean_plddt_modeled_bb,num_chains_clashing,num_backbone_res_interacting,chain_interactions
length_129_id_0,./train_set/processed_synthetic/length_129_id_0.pkl,homomer,1,129,129,0.2480620155038759,0.3565891472868217,0.3953488372093023,1.598447510833586,129,129,578d02e0ba08c53daff86bc9d7378903,578d02e0ba08c53daff86bc9d7378903,AFDB,16.822614707730985,0,,,0,0,
length_235_id_6,./train_set/processed_synthetic/length_235_id_6.pkl,homomer,1,235,235,0.2680851063829787,0.6127659574468085,0.1191489361702127,1.698126961428965,235,235,5a5bf95c63c03a8f9668eed2aab6eace,5a5bf95c63c03a8f9668eed2aab6eace,AFDB,15.752496837262793,0,,,0,0,
length_148_id_19,./train_set/processed_synthetic/length_148_id_19.pkl,homomer,1,148,148,0.1351351351351351,0.8648648648648649,0.0,1.3994180902948734,148,148,ebcc2a7b46810ef422c74bfa6f736e8d,ebcc2a7b46810ef422c74bfa6f736e8d,AFDB,15.880432797662527,0,,,0,0,
length_308_id_9,./train_set/processed_synthetic/length_308_id_9.pkl,homomer,1,308,308,0.0941558441558441,0.905844155844156,0.0,1.8782282846477207,308,308,47b8a11ca034dfaf49aa698a7e246f76,47b8a11ca034dfaf49aa698a7e246f76,AFDB,17.67075816075816,0,,,0,0,
length_80_id_9,./train_set/processed_synthetic/length_80_id_9.pkl,homomer,1,80,80,0.1875,0.8125,0.0,1.1956876306089723,80,80,d1619fde7e37272a41a2bed5ecb8b989,d1619fde7e37272a41a2bed5ecb8b989,AFDB,16.064459459459457,0,,,0,0,
length_363_id_4,./train_set/processed_synthetic/length_363_id_4.pkl,homomer,1,363,363,0.2865013774104683,0.5316804407713499,0.1818181818181818,1.905676120508443,363,363,20eb34613578984f021cf08f47cc492b,20eb34613578984f021cf08f47cc492b,AFDB,15.093604348149803,0,,,0,0,
length_140_id_23,./train_set/processed_synthetic/length_140_id_23.pkl,homomer,1,140,140,0.2714285714285714,0.4642857142857143,0.2642857142857143,1.4911708162459436,140,140,151dd34ecbdf453e3eaf87fc898c8c4d,151dd34ecbdf453e3eaf87fc898c8c4d,AFDB,16.546142857142854,0,,,0,0,
length_136_id_24,./train_set/processed_synthetic/length_136_id_24.pkl,homomer,1,136,136,0.2426470588235294,0.5735294117647058,0.1838235294117647,1.413405119104178,136,136,4f85ee43ffbc4b0dae02fe29a0bd5c57,4f85ee43ffbc4b0dae02fe29a0bd5c57,AFDB,13.851754769475358,0,,,0,0,
length_334_id_3,./train_set/processed_synthetic/length_334_id_3.pkl,homomer,1,334,334,0.1616766467065868,0.8323353293413174,0.0059880239520958,2.135621731746204,334,334,df846a35c5ba9cf248dafd8ef7dbcf70,df846a35c5ba9cf248dafd8ef7dbcf70,AFDB,17.08431785078492,0,,,0,0,
length_199_id_8,./train_set/processed_synthetic/length_199_id_8.pkl,homomer,1,199,199,0.0954773869346733,0.9045226130653268,0.0,1.822205274827283,199,199,5df1f407b669520df86f8cc8e31e37f4,5df1f407b669520df86f8cc8e31e37f4,AFDB,18.225545294037758,0,,,0,0,
length_143_id_11,./train_set/processed_synthetic/length_143_id_11.pkl,homomer,1,143,143,0.0839160839160839,0.916083916083916,0.0,1.7482727004772185,143,143,26a0569c7dda82e74b50c06979cf9297,26a0569c7dda82e74b50c06979cf9297,AFDB,19.112404082404083,0,,,0,0,
length_135_id_16,./train_set/processed_synthetic/length_135_id_16.pkl,homomer,1,135,135,0.237037037037037,0.5111111111111111,0.2518518518518518,1.498804085150869,135,135,ca14a9f1ea8d8f0b76b8ff6c85eba1e5,ca14a9f1ea8d8f0b76b8ff6c85eba1e5,AFDB,17.393115115115116,0,,,0,0,
length_79_id_0,./train_set/processed_synthetic/length_79_id_0.pkl,homomer,1,79,79,0.3924050632911392,0.6075949367088608,0.0,1.2171488797082346,79,79,0379117de931ef32e15a35ba5b64b8eb,0379117de931ef32e15a35ba5b64b8eb,AFDB,17.812815600410538,0,,,0,0,
length_171_id_7,./train_set/processed_synthetic/length_171_id_7.pkl,homomer,1,171,171,0.3040935672514619,0.4970760233918128,0.1988304093567251,1.4682107165758296,171,171,b34f5645de18bc5cfda2512e05fb684d,b34f5645de18bc5cfda2512e05fb684d,AFDB,14.55629524261103,0,,,0,0,
length_216_id_21,./train_set/processed_synthetic/length_216_id_21.pkl,homomer,1,216,216,0.3379629629629629,0.3472222222222222,0.3148148148148148,1.6277251119996672,216,216,5247fbebdea80e7726dc378de4738d2c,5247fbebdea80e7726dc378de4738d2c,AFDB,16.78342342342342,0,,,0,0,
length_137_id_6,./train_set/processed_synthetic/length_137_id_6.pkl,homomer,1,137,137,0.2408759124087591,0.5401459854014599,0.218978102189781,1.4440124648335544,137,137,94a65f25ac4107bad04c022538e212c5,94a65f25ac4107bad04c022538e212c5,AFDB,17.616018938646675,0,,,0,0,
length_259_id_22,./train_set/processed_synthetic/length_259_id_22.pkl,homomer,1,259,259,0.1042471042471042,0.8957528957528957,0.0,1.8680266021196457,259,259,01c8e077ac48132708dd7a18ee399126,01c8e077ac48132708dd7a18ee399126,AFDB,16.41694563289158,0,,,0,0,
length_365_id_19,./train_set/processed_synthetic/length_365_id_19.pkl,homomer,1,365,365,0.1013698630136986,0.8986301369863013,0.0,2.0944455278766068,365,365,ffb07897c71ba125e2a88a20f15982d7,ffb07897c71ba125e2a88a20f15982d7,AFDB,16.196678267308407,0,,,0,0,
length_215_id_13,./train_set/processed_synthetic/length_215_id_13.pkl,homomer,1,215,215,0.241860465116279,0.7581395348837209,0.0,2.064918662670709,215,215,7e39f47f51dd2e0862a9fca8517d9fca,7e39f47f51dd2e0862a9fca8517d9fca,AFDB,17.101510999371467,0,,,0,0,
length_73_id_18,./train_set/processed_synthetic/length_73_id_18.pkl,homomer,1,73,73,0.1232876712328767,0.8767123287671232,0.0,1.1155967257910606,73,73,33534bbe9527b6077d7eeb0a17e26f73,33534bbe9527b6077d7eeb0a17e26f73,AFDB,17.92346908552388,0,,,0,0,
length_333_id_23,./train_set/processed_synthetic/length_333_id_23.pkl,homomer,1,333,333,0.2312312312312312,0.6756756756756757,0.093093093093093,1.9834696577846964,333,333,bf3ab24fbacfe37041be411850dd60f6,bf3ab24fbacfe37041be411850dd60f6,AFDB,15.62054541027514,0,,,0,0,
length_295_id_11,./train_set/processed_synthetic/length_295_id_11.pkl,homomer,1,295,295,0.1254237288135593,0.8677966101694915,0.0067796610169491,2.0405490365445544,295,295,a9101f81256bd3e7ee38193069f3bb39,a9101f81256bd3e7ee38193069f3bb39,AFDB,18.49049656436097,0,,,0,0,
length_345_id_24,./train_set/processed_synthetic/length_345_id_24.pkl,homomer,1,345,345,0.1855072463768116,0.6463768115942029,0.1681159420289855,1.9648236311712488,345,345,8eb23b1ca5ba73b8e2726a3e329d7abf,8eb23b1ca5ba73b8e2726a3e329d7abf,AFDB,15.73667920094007,0,,,0,0,
length_69_id_13,./train_set/processed_synthetic/length_69_id_13.pkl,homomer,1,69,69,0.3478260869565217,0.4782608695652174,0.1739130434782608,1.2211021706919185,69,69,86784e5d7b9f1407bd6a9bbfba68a355,86784e5d7b9f1407bd6a9bbfba68a355,AFDB,17.928570309439873,0,,,0,0,
length_330_id_11,./train_set/processed_synthetic/length_330_id_11.pkl,homomer,1,330,330,0.1484848484848485,0.7636363636363637,0.0878787878787878,2.014373059935368,330,330,64bc34616ae855735d8b1da1b3e20620,64bc34616ae855735d8b1da1b3e20620,AFDB,16.957813267813265,0,,,0,0,
length_126_id_0,./train_set/processed_synthetic/length_126_id_0.pkl,homomer,1,126,126,0.0873015873015873,0.9126984126984128,0.0,1.438570657193667,126,126,4b4c12beca4f9a8085648f54190c2dd1,4b4c12beca4f9a8085648f54190c2dd1,AFDB,18.9325117975118,0,,,0,0,
length_346_id_16,./train_set/processed_synthetic/length_346_id_16.pkl,homomer,1,346,346,0.1705202312138728,0.615606936416185,0.2138728323699422,2.117237413694933,346,346,51a1aeb89096403dd906bc432e050b38,51a1aeb89096403dd906bc432e050b38,AFDB,16.544826589595374,0,,,0,0,
length_309_id_15,./train_set/processed_synthetic/length_309_id_15.pkl,homomer,1,309,309,0.0906148867313915,0.9093851132686084,0.0,2.125666679143172,309,309,e538ee66216cb68e9c38eebad5cb07cd,e538ee66216cb68e9c38eebad5cb07cd,AFDB,16.78262223388437,0,,,0,0,
length_160_id_1,./train_set/processed_synthetic/length_160_id_1.pkl,homomer,1,160,160,0.29375,0.39375,0.3125,1.4877121303475207,160,160,b2a325917cc74670a80ce2f60f039dcd,b2a325917cc74670a80ce2f60f039dcd,AFDB,17.55916216216216,0,,,0,0,
length_68_id_6,./train_set/processed_synthetic/length_68_id_6.pkl,homomer,1,68,68,0.2058823529411764,0.4852941176470588,0.3088235294117647,1.1724905506827807,68,68,0f1ba06d332458ccfb10e22b5adba205,0f1ba06d332458ccfb10e22b5adba205,AFDB,18.158863275039746,0,,,0,0,
length_227_id_18,./train_set/processed_synthetic/length_227_id_18.pkl,homomer,1,227,227,0.2202643171806167,0.5374449339207048,0.2422907488986784,1.7214108840551012,227,227,997d2af968a44bbe021aaac1decc1d3a,997d2af968a44bbe021aaac1decc1d3a,AFDB,17.222482438385523,0,,,0,0,
length_318_id_11,./train_set/processed_synthetic/length_318_id_11.pkl,homomer,1,318,318,0.2389937106918239,0.6823899371069182,0.0786163522012578,1.9619964651612685,318,318,ce6fc908572d7703fd9ec58a33aa9d9f,ce6fc908572d7703fd9ec58a33aa9d9f,AFDB,14.14065697773245,0,,,0,0,
length_78_id_17,./train_set/processed_synthetic/length_78_id_17.pkl,homomer,1,78,78,0.282051282051282,0.717948717948718,0.0,1.1969007450306968,78,78,17b33256683b185436f7e9550eb0a676,17b33256683b185436f7e9550eb0a676,AFDB,17.782678447678446,0,,,0,0,
length_321_id_15,./train_set/processed_synthetic/length_321_id_15.pkl,homomer,1,321,321,0.0996884735202492,0.9003115264797508,0.0,2.57460962396682,321,321,c6f02a2d1fa1b85e2c33a106f534f3e0,c6f02a2d1fa1b85e2c33a106f534f3e0,AFDB,16.23235665572114,0,,,0,0,
length_354_id_20,./train_set/processed_synthetic/length_354_id_20.pkl,homomer,1,354,354,0.2401129943502825,0.5903954802259888,0.1694915254237288,2.0658974497836584,354,354,7974b383ecf096d140bf8ffb5e110c9f,7974b383ecf096d140bf8ffb5e110c9f,AFDB,15.188653992976025,0,,,0,0,
length_284_id_15,./train_set/processed_synthetic/length_284_id_15.pkl,homomer,1,284,284,0.1690140845070422,0.7640845070422535,0.0669014084507042,2.015532389847025,284,284,746491d751effb712339bb4f699753d5,746491d751effb712339bb4f699753d5,AFDB,15.391083936048725,0,,,0,0,
length_187_id_9,./train_set/processed_synthetic/length_187_id_9.pkl,homomer,1,187,187,0.053475935828877,0.946524064171123,0.0,2.1547440685626587,187,187,457b815b0c9a0b89b779b56b0b050fc8,457b815b0c9a0b89b779b56b0b050fc8,AFDB,18.321417834947248,0,,,0,0,
length_382_id_18,./train_set/processed_synthetic/length_382_id_18.pkl,homomer,1,382,382,0.2356020942408377,0.5916230366492147,0.1727748691099476,1.9543285603578544,382,382,4ac477b034f1fc19eb8e3c56ce0bef68,4ac477b034f1fc19eb8e3c56ce0bef68,AFDB,15.49047969435404,0,,,0,0,
length_94_id_19,./train_set/processed_synthetic/length_94_id_19.pkl,homomer,1,94,94,0.2340425531914893,0.5957446808510638,0.1702127659574468,1.4970077536421558,94,94,b925959a3bbbd82357627f1cce8556d8,b925959a3bbbd82357627f1cce8556d8,AFDB,14.830411155836687,0,,,0,0,
length_272_id_10,./train_set/processed_synthetic/length_272_id_10.pkl,homomer,1,272,272,0.1397058823529411,0.8602941176470589,0.0,2.03120392025317,272,272,55495647df5c8d8beaf5f8033ec702b0,55495647df5c8d8beaf5f8033ec702b0,AFDB,15.521570945945946,0,,,0,0,
length_204_id_17,./train_set/processed_synthetic/length_204_id_17.pkl,homomer,1,204,204,0.2401960784313725,0.5049019607843137,0.2549019607843137,1.615064977347136,204,204,c1bea73c4e7ada99c0aae9438d5f2aa5,c1bea73c4e7ada99c0aae9438d5f2aa5,AFDB,14.535067567567568,0,,,0,0,
length_271_id_22,./train_set/processed_synthetic/length_271_id_22.pkl,homomer,1,271,271,0.2214022140221402,0.6236162361623616,0.1549815498154981,1.754372760266572,271,271,3d19f4f0e791148f775a34aafa3cafdb,3d19f4f0e791148f775a34aafa3cafdb,AFDB,16.689844420065825,0,,,0,0,
length_319_id_8,./train_set/processed_synthetic/length_319_id_8.pkl,homomer,1,319,319,0.1724137931034483,0.8275862068965517,0.0,2.006153384941791,319,319,e0487887a552df9aba876d39141b0641,e0487887a552df9aba876d39141b0641,AFDB,15.001199694992795,0,,,0,0,
length_152_id_15,./train_set/processed_synthetic/length_152_id_15.pkl,homomer,1,152,152,0.3026315789473684,0.0394736842105263,0.6578947368421053,1.8289979907754543,152,152,8cf7cc5ccc37f591a4f2d37e97fc77d4,8cf7cc5ccc37f591a4f2d37e97fc77d4,AFDB,15.587610241820768,0,,,0,0,
length_76_id_7,./train_set/processed_synthetic/length_76_id_7.pkl,homomer,1,76,76,0.2631578947368421,0.4078947368421052,0.3289473684210526,1.1846934877046953,76,76,3ef8106203bedbc5cecb42cf23c7d150,3ef8106203bedbc5cecb42cf23c7d150,AFDB,18.998801564722616,0,,,0,0,
length_168_id_23,./train_set/processed_synthetic/length_168_id_23.pkl,homomer,1,168,168,0.3035714285714285,0.1845238095238095,0.5119047619047619,1.5567641402218042,168,168,b857f93b6653354610233903ef9bd8e2,b857f93b6653354610233903ef9bd8e2,AFDB,14.003447554697553,0,,,0,0,
length_127_id_20,./train_set/processed_synthetic/length_127_id_20.pkl,homomer,1,127,127,0.1811023622047244,0.8188976377952756,0.0,1.448254670535789,127,127,83da09dff8fb7390205b2d02e5219a21,83da09dff8fb7390205b2d02e5219a21,AFDB,17.659885081932327,0,,,0,0,
length_262_id_6,./train_set/processed_synthetic/length_262_id_6.pkl,homomer,1,262,262,0.2595419847328244,0.5229007633587787,0.2175572519083969,1.8200189316227344,262,262,f125b602afff9decfa2a047162f8c5e7,f125b602afff9decfa2a047162f8c5e7,AFDB,16.67029915411595,0,,,0,0,
length_138_id_1,./train_set/processed_synthetic/length_138_id_1.pkl,homomer,1,138,138,0.2391304347826087,0.7608695652173914,0.0,1.6663813651747563,138,138,3bd8d45672d585277e9d3e80b692b237,3bd8d45672d585277e9d3e80b692b237,AFDB,17.827246376811594,0,,,0,0,
length_224_id_7,./train_set/processed_synthetic/length_224_id_7.pkl,homomer,1,224,224,0.1607142857142857,0.8392857142857143,0.0,1.8201211243213424,224,224,568285bf02814a349e9a44c4eadaebbe,568285bf02814a349e9a44c4eadaebbe,AFDB,18.59578788610039,0,,,0,0,
length_235_id_1,./train_set/processed_synthetic/length_235_id_1.pkl,homomer,1,235,235,0.2127659574468085,0.6297872340425532,0.1574468085106383,1.6851890419968727,235,235,dd100e9f1a568e6fcc7c109202ca70ea,dd100e9f1a568e6fcc7c109202ca70ea,AFDB,16.91129614721104,0,,,0,0,
length_129_id_7,./train_set/processed_synthetic/length_129_id_7.pkl,homomer,1,129,129,0.2015503875968992,0.7984496124031008,0.0,1.4002735144478,129,129,06548d6fabefedbb875e48ba7bab1a3b,06548d6fabefedbb875e48ba7bab1a3b,AFDB,18.488437041692855,0,,,0,0,
length_273_id_0,./train_set/processed_synthetic/length_273_id_0.pkl,homomer,1,273,273,0.2783882783882784,0.63003663003663,0.0915750915750915,1.9086550449214443,273,273,62fd21731b19cf39913808d70e28ba18,62fd21731b19cf39913808d70e28ba18,AFDB,13.615029205029206,0,,,0,0,
length_67_id_1,./train_set/processed_synthetic/length_67_id_1.pkl,homomer,1,67,67,0.1940298507462686,0.8059701492537313,0.0,1.1154105660876774,67,67,cd4a44ad31bb95bc0ce69e0979bb3734,cd4a44ad31bb95bc0ce69e0979bb3734,AFDB,18.4970108914885,0,,,0,0,
length_188_id_9,./train_set/processed_synthetic/length_188_id_9.pkl,homomer,1,188,188,0.2074468085106383,0.0,0.7925531914893617,1.9035600406980449,188,188,beaa239cbf477d02efae7512452952f8,beaa239cbf477d02efae7512452952f8,AFDB,14.945839562967222,0,,,0,0,
length_160_id_19,./train_set/processed_synthetic/length_160_id_19.pkl,homomer,1,160,160,0.1375,0.8625,0.0,1.5452157389686658,160,160,33ce562ca07c5449653d2a725c1d1618,33ce562ca07c5449653d2a725c1d1618,AFDB,17.73004391891892,0,,,0,0,
length_363_id_3,./train_set/processed_synthetic/length_363_id_3.pkl,homomer,1,363,363,0.2038567493112947,0.6859504132231405,0.1101928374655647,2.131907472594041,363,363,ba406e125720907166aa2cddf4faeb88,ba406e125720907166aa2cddf4faeb88,AFDB,17.694363785272877,0,,,0,0,
length_325_id_2,./train_set/processed_synthetic/length_325_id_2.pkl,homomer,1,325,325,0.2092307692307692,0.64,0.1507692307692307,2.007031385579076,325,325,e9823a3435104651aa27b753ad2bfafe,e9823a3435104651aa27b753ad2bfafe,AFDB,16.727712266112267,0,,,0,0,
length_179_id_20,./train_set/processed_synthetic/length_179_id_20.pkl,homomer,1,179,179,0.1173184357541899,0.88268156424581,0.0,1.857846336057267,179,179,565dd32075049c6453cca507b1a86113,565dd32075049c6453cca507b1a86113,AFDB,17.808730182696664,0,,,0,0,
length_372_id_5,./train_set/processed_synthetic/length_372_id_5.pkl,homomer,1,372,372,0.2284946236559139,0.6129032258064516,0.1586021505376344,2.063695567536682,372,372,10360f2506fa4eb5bc7dd4bae6b6b71d,10360f2506fa4eb5bc7dd4bae6b6b71d,AFDB,15.873257773902937,0,,,0,0,
length_136_id_23,./train_set/processed_synthetic/length_136_id_23.pkl,homomer,1,136,136,0.2573529411764705,0.5882352941176471,0.1544117647058823,1.388453093171944,136,136,5fa2eeddb7744eb80ebd7e086eeceb4f,5fa2eeddb7744eb80ebd7e086eeceb4f,AFDB,17.887911367249604,0,,,0,0,
length_140_id_24,./train_set/processed_synthetic/length_140_id_24.pkl,homomer,1,140,140,0.3285714285714285,0.2142857142857142,0.4571428571428571,1.5176569443016508,140,140,7151765918af880f67762646d20a9a99,7151765918af880f67762646d20a9a99,AFDB,11.501065637065636,0,,,0,0,
length_135_id_11,./train_set/processed_synthetic/length_135_id_11.pkl,homomer,1,135,135,0.237037037037037,0.5111111111111111,0.2518518518518518,1.3967042758508483,135,135,9eaad74396d27457012727b8182f5b72,9eaad74396d27457012727b8182f5b72,AFDB,18.241263263263264,0,,,0,0,
length_91_id_8,./train_set/processed_synthetic/length_91_id_8.pkl,homomer,1,91,91,0.2527472527472527,0.6043956043956044,0.1428571428571428,1.2264184412666428,91,91,eb3cbf7a09f94cb59c5bafdb2d180598,eb3cbf7a09f94cb59c5bafdb2d180598,AFDB,17.827122067122065,0,,,0,0,
length_143_id_16,./train_set/processed_synthetic/length_143_id_16.pkl,homomer,1,143,143,0.2447552447552447,0.0,0.7552447552447552,1.616605486653458,143,143,e7c38de44e167fb316ae21c4de0e7262,e7c38de44e167fb316ae21c4de0e7262,AFDB,16.087289737289737,0,,,0,0,
length_285_id_9,./train_set/processed_synthetic/length_285_id_9.pkl,homomer,1,285,285,0.1228070175438596,0.8771929824561403,0.0,1.7783348649622568,285,285,d7e23628443b412f244be0f2c5e95ba9,d7e23628443b412f244be0f2c5e95ba9,AFDB,17.362672356567092,0,,,0,0,
length_260_id_21,./train_set/processed_synthetic/length_260_id_21.pkl,homomer,1,260,260,0.2769230769230769,0.5076923076923077,0.2153846153846154,1.769828410032775,260,260,1a33589fc1fe4ecd7aef05acddb1fdb9,1a33589fc1fe4ecd7aef05acddb1fdb9,AFDB,16.537135135135134,0,,,0,0,
length_137_id_1,./train_set/processed_synthetic/length_137_id_1.pkl,homomer,1,137,137,0.2408759124087591,0.437956204379562,0.3211678832116788,1.4872571093104916,137,137,1d1cc5b56bde6ac3e55c160a5793368d,1d1cc5b56bde6ac3e55c160a5793368d,AFDB,15.076113631880057,0,,,0,0,
length_171_id_0,./train_set/processed_synthetic/length_171_id_0.pkl,homomer,1,171,171,0.2456140350877192,0.5672514619883041,0.1871345029239766,1.50117375720305,171,171,2c728bac2836b2f0d96179b39b39bf82,2c728bac2836b2f0d96179b39b39bf82,AFDB,14.165209419946262,0,,,0,0,
length_79_id_7,./train_set/processed_synthetic/length_79_id_7.pkl,homomer,1,79,79,0.2911392405063291,0.7088607594936709,0.0,1.2013689267129488,79,79,2447bba0b1162ced51ba3e12d6564f5d,2447bba0b1162ced51ba3e12d6564f5d,AFDB,17.448877865206978,0,,,0,0,
length_316_id_8,./train_set/processed_synthetic/length_316_id_8.pkl,homomer,1,316,316,0.2183544303797468,0.6075949367088608,0.1740506329113924,2.069214715464099,316,316,19e13661726ed8975196e5a63b646c05,19e13661726ed8975196e5a63b646c05,AFDB,16.653696544645914,0,,,0,0,
length_215_id_14,./train_set/processed_synthetic/length_215_id_14.pkl,homomer,1,215,215,0.427906976744186,0.0,0.5720930232558139,1.6050908165339386,215,215,8555ffe45cdf9246f18de9149691e7a6,8555ffe45cdf9246f18de9149691e7a6,AFDB,11.530634820867379,0,,,0,0,
length_350_id_9,./train_set/processed_synthetic/length_350_id_9.pkl,homomer,1,350,350,0.0857142857142857,0.9142857142857144,0.0,2.0563601176186097,350,350,04d6ad46e4919e9d984ff9f4ee9ab2e4,04d6ad46e4919e9d984ff9f4ee9ab2e4,AFDB,16.298412355212356,0,,,0,0,
length_345_id_23,./train_set/processed_synthetic/length_345_id_23.pkl,homomer,1,345,345,0.0579710144927536,0.9420289855072465,0.0,2.240483668977085,345,345,a6de5d762802feeee91c9d2a48c1e3b8,a6de5d762802feeee91c9d2a48c1e3b8,AFDB,16.997586368977675,0,,,0,0,
length_295_id_16,./train_set/processed_synthetic/length_295_id_16.pkl,homomer,1,295,295,0.1559322033898305,0.8440677966101695,0.0,1.82936270698628,295,295,650cb608ae54f70a06a0ecf54fec7a39,650cb608ae54f70a06a0ecf54fec7a39,AFDB,14.467749885478698,0,,,0,0,
length_333_id_24,./train_set/processed_synthetic/length_333_id_24.pkl,homomer,1,333,333,0.093093093093093,0.9069069069069068,0.0,2.058257702838326,333,333,934a084b8a222d03c038474169cf236c,934a084b8a222d03c038474169cf236c,AFDB,18.115029624218813,0,,,0,0,
length_346_id_11,./train_set/processed_synthetic/length_346_id_11.pkl,homomer,1,346,346,0.1127167630057803,0.8872832369942196,0.0,2.025088909258017,346,346,03416c14c05010b208d50fc06c5735f8,03416c14c05010b208d50fc06c5735f8,AFDB,14.8245594438369,0,,,0,0,
length_296_id_24,./train_set/processed_synthetic/length_296_id_24.pkl,homomer,1,296,296,0.0878378378378378,0.9121621621621622,0.0,2.04888270713286,296,296,18236ed6cbda3cd0f3f6cbc48c8f9ecf,18236ed6cbda3cd0f3f6cbc48c8f9ecf,AFDB,15.276431701972243,0,,,0,0,
length_309_id_12,./train_set/processed_synthetic/length_309_id_12.pkl,homomer,1,309,309,0.2783171521035599,0.5210355987055016,0.2006472491909385,1.8405014538014344,309,309,4dad6dc7303e8950d5aa59fda6dabe49,4dad6dc7303e8950d5aa59fda6dabe49,AFDB,15.010030613137408,0,,,0,0,
length_68_id_1,./train_set/processed_synthetic/length_68_id_1.pkl,homomer,1,68,68,0.2058823529411764,0.7941176470588235,0.0,1.178428369057631,68,68,b641801e92b683d3ff13395e5c1e9e66,b641801e92b683d3ff13395e5c1e9e66,AFDB,18.35928855325914,0,,,0,0,
length_279_id_18,./train_set/processed_synthetic/length_279_id_18.pkl,homomer,1,279,279,0.2293906810035842,0.6666666666666666,0.1039426523297491,1.8635845314146724,279,279,0f6d0fe608854b9e8ea07414cfd5f408,0f6d0fe608854b9e8ea07414cfd5f408,AFDB,17.35268042235784,0,,,0,0,
length_160_id_6,./train_set/processed_synthetic/length_160_id_6.pkl,homomer,1,160,160,0.21875,0.24375,0.5375,1.5374047791207053,160,160,9f0610eeece63e167490abc4594732ea,9f0610eeece63e167490abc4594732ea,AFDB,16.059923986486485,0,,,0,0,
length_126_id_7,./train_set/processed_synthetic/length_126_id_7.pkl,homomer,1,126,126,0.3968253968253968,0.0,0.6031746031746031,1.4503379153502842,126,126,c21c1a1f4e9532a3b36a6b60662d9d1a,c21c1a1f4e9532a3b36a6b60662d9d1a,AFDB,15.055137280137284,0,,,0,0,
length_330_id_16,./train_set/processed_synthetic/length_330_id_16.pkl,homomer,1,330,330,0.1484848484848485,0.8515151515151516,0.0,2.324949716302626,330,330,1db751f52791e556c04a221ba9dac5e5,1db751f52791e556c04a221ba9dac5e5,AFDB,16.069579033579032,0,,,0,0,
length_69_id_14,./train_set/processed_synthetic/length_69_id_14.pkl,homomer,1,69,69,0.2463768115942029,0.4782608695652174,0.2753623188405797,1.1823786828016802,69,69,77eafd0392fcc7cbe91c19f175fa58bc,77eafd0392fcc7cbe91c19f175fa58bc,AFDB,18.54540148844497,0,,,0,0,
length_311_id_22,./train_set/processed_synthetic/length_311_id_22.pkl,homomer,1,311,311,0.1286173633440514,0.8713826366559485,0.0,2.267305172825206,311,311,f6f7f1de3e038f9f0737edd325fe85fd,f6f7f1de3e038f9f0737edd325fe85fd,AFDB,16.20012514121839,0,,,0,0,
length_127_id_8,./train_set/processed_synthetic/length_127_id_8.pkl,homomer,1,127,127,0.3307086614173228,0.3622047244094488,0.3070866141732283,1.532548320051962,127,127,21a1bca253eef13e45ad1dbdf9c39091,21a1bca253eef13e45ad1dbdf9c39091,AFDB,15.381489678655033,0,,,0,0,
length_161_id_9,./train_set/processed_synthetic/length_161_id_9.pkl,homomer,1,161,161,0.2484472049689441,0.4409937888198758,0.3105590062111801,1.5257351061770563,161,161,44cc12e894eba2e2c6bbea8bc939a401,44cc12e894eba2e2c6bbea8bc939a401,AFDB,17.412783280174583,0,,,0,0,
length_71_id_24,./train_set/processed_synthetic/length_71_id_24.pkl,homomer,1,71,71,0.1408450704225352,0.8591549295774648,0.0,1.2561296215867697,71,71,881933436caed50532631be968e2fa3b,881933436caed50532631be968e2fa3b,AFDB,17.734453749524175,0,,,0,0,
length_312_id_10,./train_set/processed_synthetic/length_312_id_10.pkl,homomer,1,312,312,0.1891025641025641,0.7051282051282052,0.1057692307692307,2.14847279087351,312,312,bb7e5c69329142b291ab48e3847a90ba,bb7e5c69329142b291ab48e3847a90ba,AFDB,16.71680266805267,0,,,0,0,
length_306_id_1,./train_set/processed_synthetic/length_306_id_1.pkl,homomer,1,306,306,0.2254901960784313,0.6176470588235294,0.1568627450980392,1.794704402269561,306,306,60a5547e016fd850feeb6968e19f7916,60a5547e016fd850feeb6968e19f7916,AFDB,15.916503267973855,0,,,0,0,
length_72_id_16,./train_set/processed_synthetic/length_72_id_16.pkl,homomer,1,72,72,0.1805555555555555,0.8194444444444444,0.0,1.1596184158629146,72,72,e8545beb73284e97ac6edf0deebbe2bf,e8545beb73284e97ac6edf0deebbe2bf,AFDB,18.06397897897898,0,,,0,0,
length_351_id_6,./train_set/processed_synthetic/length_351_id_6.pkl,homomer,1,351,351,0.2165242165242165,0.6153846153846154,0.168091168091168,1.9877307042014856,351,351,f151a32629b3143d296b0fd07e9a9021,f151a32629b3143d296b0fd07e9a9021,AFDB,14.870166320166318,0,,,0,0,
length_234_id_20,./train_set/processed_synthetic/length_234_id_20.pkl,homomer,1,234,234,0.1025641025641025,0.8974358974358975,0.0,1.779656251021091,234,234,9bc02049284ad8dfa47f4c41ddf52f2d,9bc02049284ad8dfa47f4c41ddf52f2d,AFDB,18.471593901593902,0,,,0,0,
